States,ItemLabels,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20
OGUN,Beans:white black eye. sold loose / 1Kg,174.4824,180.15541,200.355,199.26083,211.25784,219.6841,220.05019,230.45045,270.8355556,283.6867,288.465,296.07166,328.94812,328.19894,325.5157,316.94083,314.82526,337.44604,353.14536,387.6741,384.07526,370.24847,370.24847,347.18378,250,368.21,364.9929,384.6477,397.78357,394.03595,412.17743,383.78143,394.576,395.797768,341.8104,371.00812,368.8719,377.93494,375.3421,343.92804,377.6438,292.56216,247.95811,214.48,241.60583,230.2333333,213.6257463,234.7393291,229.5108668,219.689378,221.2498848,274.0043599
OGUN,Beef Bone in / 1Kg,612.8548,683.957,845.42255,728.92194,844.721,910.58344,962.21063,971.553,923.8166667,1067.2233,825.5331,823.0519,916.5783,983.97723,985.0502,1088.1302,1098.1519,1035.7324,1040.4102,972.71387,971.92365,1071.1166,990.3493,1082.9308,1082.9308,824.2625,1043.6803,911.90454,1013.34076,995.3434,902.6413,954.6817,941.96136,867.6687099,773.18884,859.74255,875,761.64197,779.53174,792.0322,822.5156,837.5052,851.68933,800.11,852.7227,857.501875,799.1387124,787.9890748,828.4140685,868.3847612,812.7360402,876.5591398
OGUN,"Beef,boneless / 1Kg",958.8177,1010.2292,1043.1838,1016.9492,1091.8281,1102.8083,1135.918,1032.3645,1057.967227,1365.8871,1294.3036,1159.0249,1321.1293,1303.859,1250.7095,1343.5181,1341.6361,1386.969,1349.5897,1284.0421,1258.3776,1256.6841,1194.6168,1128.8649,1128.8649,1125.5497,1154.4972,1134.3032,1233.9269,1190.263,1092.8757,1188.111,1209.4075,1170.51523,1179.1599,1216.3423,1167.9446,1102.8464,1118.4344,1120.5199,1167.7048,1117.0286,1146.1998,1118.61,1121.2039,1135.694,1206.919007,1178.559384,1147.603049,1099.112222,1152.059809,1209.45648
OGUN,Bread sliced 500g / 1 loaf,235.95238,240.75,239.42308,244.44444,250,252.5,300,279.5,301.35,332.26596,293.75,291.25,301.22,290.33655,295.83334,291.5,299.23077,289.75,280.88235,290.625,288.82352,272.5,294.73685,280.5263,300,290.4762,297.61905,298.69565,290.3022,296.1905,290.41666,300,296.1905,297.5,302.10526,300.7143,296.65704,300,293.4091,293.75,296.1905,300,305.26315,297.22,311.1111,305.5,306.25,304.7619048,303.1818182,305,293.75,325
OGUN,Bread unsliced 500g / 1 loaf,199.5238,275.88385,223.44444,213.80342,215.73077,250,300,230.98291,301.35,258.8017,262.22223,259.54544,262.93222,258.33334,261.53845,259.5238,266.66666,253.33333,262.3684,257.05884,261.1111,250,260,261.1111,250,254.7619,258.33334,252.17392,257.37222,252.91667,252.91667,254,253.04347,256.1904762,252.10527,254.09091,253.98196,264.375,253.18182,251.57895,253.04347,257.72726,257.89474,275,275,268.1818182,263.3333333,268,271.4285714,263.4615385,269.4444444,280.8333333
OGUN,Broken Rice (Ofada) / 1Kg,486.24957,503.15958,527.75,654.14185,707.69,637.4888,653.80286,551.235,423.396875,532.79297,448.69876,618.13,719.5544,678.56854,650.80566,632.79224,663.4575,652.60474,862.10315,658.11,659.3236,638.5916,638.5916,505.31458,500,512.1538,505.5377,533.5789,515.12775,525.2079,586.6212,545.81445,482.9,473.8333739,502.16913,507.24356,515.08246,470.23865,480.8997,499.9521,502.21,500.07993,521.0883,482.45,476.09286,478.4209091,509.7771367,528.1930956,505.82807,544.455469,599.6148489,635.7207264
OGUN,Catfish (obokun) fresh,,,,,,,,,,,,,1059.579,975.96375,1005.375,1078.9093,1078.8616,1058.825,1000,1010.115,1043.8,1043.8,922.70856,950,835.9,915.1792,1072.7698,904.01544,972.5489,1088.057,1109.2612,1143.4891,1202.4824,1145.098039,905.24066,931.37256,974.1177,839.6375,849.7386,899.81323,845.516,853.38293,825.25757,851.13,822.9618,803.92,830.8049536,857.5263952,829.4117647,829.7496871,768.8235294,858.8235294
OGUN,Catfish :dried,,,,,,,,,,,,,1722.6425,1919.5784,1873.83,1851.1533,2081.7456,2170.35,1938.46,1929.29,1979.32,1922.9569,1844.3213,1735.2941,1735.2941,1785,2161.0715,2232.772,2194.8345,2209.6455,2179.59,2179.59,2168.7795,2140.633051,2268.182,2014.2603,1988.8889,1850.582,1860.5195,1871.7172,1847.272,1787.4314,1759.0856,1760.6,1723.037,1670.908,1709.936606,1759.52381,1721.717172,1703.703704,1698.701299,1726.868687
OGUN,Catfish Smoked,,,,,,,,,,,,,1744.945,1818.5167,1868.63,1833.335,1885.8617,1800,1822.22,1800,1861.82,1987.1249,1987.1249,1761.1111,1761.1111,1453.7037,1352.2727,1371.6666,1431.241,1453.0814,1397.7941,1460.2941,1501.9601,1574.074074,1520,1516.231,1479.3225,1508.0808,1513.8596,1541.6666,1562.8774,1508.9226,1525.6133,1509.35,1510.101,1488.888,1548.888889,1572.222222,1565.656566,1574.074074,1548.148148,1590.909091
OGUN,Chicken Feet / 1Kg,575,500,550,600,700,737.5,775,787.5,750,750,700,675,799.67,775,750,779.1667,760,775,700,750,800,775,736.6667,750,725,731.25,733.3333,761.1111,800,850,872.2222,831.1111,851.3889,820,750,633.3333,700,825,807.5,866.6667,854.2857,820,794.1818,816.66,785,770,808.3333333,786.6666667,741.6666667,757.2486772,800,850
OGUN,Chicken Wings / 1Kg,722.7083,733.0714,769.44446,855.2083,810.4167,842.2222,813.8889,827.054,811.6071429,1066.6968,855.9524,916.9643,1085.2728,981.25,980,993.75,1068.75,1066.6666,1096.1538,1141.6666,1090.909,1025,1014.2857,1050,1050,1070,1158.3334,1022.7273,1070,1113.3334,1074.0741,1135.7142,1105,1131.25,1058.3334,1091.6666,1089.3715,1123.3334,1127.1428,1133.3334,1120.7693,1147.8788,1141.6666,1100,1137.5,1155.714286,1200,1238.461538,1230,1242.857143,1270,1212.5
OGUN,Dried Fish Sardine,,,,,,,,,,,,,1593.245,1596.9691,1570.94,1661.966,1585.937,1603.575,1666.67,1669.23,1679.4117,1620.8868,1605.1283,1606.7533,1206.7533,1127.1794,1482.3932,1252.9915,1275.1641,1292.8788,1333.3334,1359.091,1341.1976,1330.769231,1348.5714,1222.1279,1136.3636,1346.351,1356,1436.3636,1463.808,1398.2936,1375.7576,1384.44,1423.3334,1468.405,1420,1404.166667,1427.990059,1418.152754,1432.375632,1485
OGUN,Evaporated tinned milk carnation 170g / 1 unit,130,121.666664,130,120,180,135,135,130,135.6075,121.26091,145,140,150.03,150,170,170,172.11,185,186.05263,186.66667,183.33333,192.5,192.5,170,178,200,175,180,182.17783,185,155,150,175,170,200,165,175.65248,175,173.33333,200,187.5,150,170,170,175,166.6666667,155,155,150,160,150,150
OGUN,"Evaporated tinned milk(peak), 170g / 1 unit",148.875,146.96153,146.61905,150,163.78572,137.15909,140.90909,163.23077,155.7307692,150,151.35715,150,150,196.11607,191.36363,203,207.66667,206.42857,207.04762,210.27777,208.52942,222.5,222.5,215.38461,200,195.45454,209.09091,210.86957,241.11111,254.45454,216.36363,194.09091,205.2,198.6363636,217.22223,203,230,207.91667,209.5,203,212.72728,204.54546,205.55556,210,208,200.5,212.3529412,210.4347826,203.75,205,203.125,201.8181818
OGUN,Frozen chicken / 1 unit,806.25,885.4167,926.3393,934.375,943.75,966.6667,908.3333,957.5,1032.5,1231.4508,956.4286,1100,1327.5483,1288.8889,1285.7142,1387.5,1365,1446.1538,1304.1666,1353.5714,1336.3636,1332.1428,1356.25,1290.3846,1290.3846,1290.3846,1300,1293.75,1333.5594,1282.3529,1262.5,1302.2222,1297.7778,1300,1316.6666,1490,1312.1935,1390.625,1400.5555,1468.1818,1422.8572,1476.6666,1488.1818,1453.63,1560,1555.555556,1583.333333,1605.454545,1580,1547.777778,1523.333333,1591.666667
OGUN,"Gari white,sold loose / 1Kg",83.87184,91.515724,100.40013,146.79909,184.32846,180.83817,176.2375,174.80376,176.4606923,198.36844,176.19441,160.97,199.023,210.94608,259.94275,261.65564,266.7977,290.32755,307.7524,296.2811,298.20023,221.39023,188.4925,210.43716,200,150.46613,159.4403,155.7163,204.1971,195.65715,193.17691,213.64293,186.24008,165.562391,142.55229,132.4015,127.707085,135.36841,164.54323,181.05255,155.23524,138.89696,184.065,172.31,139.92319,157.0831579,126.2096418,137.3256786,131.3670451,129.4045684,146.3755372,152.0083217
OGUN,"Gari yellow,sold loose / 1Kg",148.55142,130.14714,164.4475,174.8125,245.74,222.425,227.20381,215.72, ,264.44327,223.41055,228.32445,267.7975,279.005,312.97134,312.9223,310.92383,323.89215,321.8906,308.708,310.96976,293.91653,280.04126,310.85336,300,295,288.43848,239.54057,298.95325,280.29736,221.52873,218.32785,235.68208,190.9163188,176.90154,186.14458,174.10841,168.95642,143.77074,195.78088,183.3525,174.01923,182.80243,195.98,205.14975,203.34,180.3235113,187.7999452,181.7190979,193.3691425,221.614604,249.7794118
OGUN,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,459.61,500,483.33,503.33,502.4,513.33,500,498,465.35,514.09,514.09,600,505.45,525,444.44446,466.66666,466.66666,475,503.33334,470,483.33334,463.8095238,477.77777,473.33334,453.33334,546.6667,533.3333,480,493.336,514.6667,518.8889,485.33,516.6667,506.666,566.6666667,593.3333333,553.3333333,533.3333333,564,633.3333333
OGUN,Iced Sardine,,,,,,,,,,,,,763.46,763.334,758.93,765.6875,793.0371,793.39,771.43,804.59,800,751.45374,695.8325,740.08905,740.08905,603.37823,542.31885,604.0909,618.2667,608.6007,585.16626,554.5455,558.96106,544.2424242,558.5455,600,591.14624,484.84848,472.82608,695,715.914,748.8095,698,666.66,694.44446,701.4966667,727.7777778,745.1612903,730,739.035409,776.4646465,820.15
OGUN,Irish potato,,,,,,,,,,,,,275.98,285.8925,283.605,284.56332,295.96902,279.805,247.54,256.985,247.85161,221.21213,223.04857,233.33333,400.33,385,349.37244,328.69458,397.1148,398.0586,384.11703,360.737,360.7448,355.7575758,322.23444,289.3695,269.23077,249.94373,241.40483,252.22223,284.496,244.61644,216.17982,230.92,251.25261,223.7575,270.2030925,295.4545455,280.3964301,279.8104628,304.0328901,354.1386812
OGUN,Mackerel : frozen,,,,,,,,,,,,,816.62665,819.2005,823.815,829.6712,838.00885,790.355,737.535,750.66,783.82,722.9283,706.75336,633.3495,685.55,752.5836,761.51306,787.21716,817.6923,855.1065,924.20795,883.879,956.67615,828.1997414,892.6457,813.50775,815.38464,833.44995,840.4518,897.3027,876.51355,850.4576,840.13983,791.71,829.8126,827.0063636,902.3152672,855.8251794,825.1083339,867.7880979,904.5589875,877.8646843
OGUN,Maize grain white sold loose,,,,,,,,,,,,,162.4,182.6,174.84,173.19,187.03,201.56,190.13,185.49,155.94,201.86,201.86,220.0279,210.5,185,170.74695,143.22198,185.43631,191.92543,190.30447,206.71637,218.9703,167.3478717,157.62674,164.34518,151.35414,140.00507,131.97475,124.5976,124.535,129.6136,123.96593,127.96,120.34295,118.977,120.7329647,123.7830112,144.1426775,131.1346432,125.3369242,186.7667721
OGUN,Maize grain yellow sold loose,,,,,,,,,,,,,169.61,183.88,174.59,177.04,207.95,201.87,198.99,153.48,162.79,202.17,202.17,216.22885,205.66,198,196.63322,164.04622,190.28969,196.93771,190.44994,204.86218,212.30013,168.9134159,151.32587,132.08792,152.62825,123.4143,116.60335,161.67265,133.20227,136.15572,128.08759,130.08,125.27355,120.4475,122.4286216,130.6210864,155.6218632,143.374585,130.3081318,165.1993124
OGUN,Mudfish (aro) fresh / 1Kg,703.08136,752.64044,910.6107,856.30927,813.86975,812.2893,919.7815,890.01373,884.4552778,969.206,848.5183,1148.4121,1231.9772,1085.7435,1192.5266,1142.9808,1139.5356,1140.748,1140.1418,1032.8,1058.3264,1022.19836,933.44073,1103.1561,1103.1561,1125,1327.086,1291.8092,1115.6171,1264.2528,1188.373,1185.4817,1173.7297,1131.30928,1039.2366,1029.7446,1161.1538,1125.3834,1115.7632,1177.4348,1122.6772,1101.9066,1079.4878,1034.5,1010.29535,952.6523529,980.8655185,990.4742953,954.480128,896.500577,928.4762993,961.6680936
OGUN,Mudfish : dried / 1Kg,1419.098,1473.2076,1272.0885,1969.126,1694.7245,1713.8445,2100.3862,1902.9784,1855.795,2057.8796,2000,1950,1950,2108.3745,2163.8176,2592.2603,2537.8948,2516.6667,2939.394,2918.3474,2956.5513,2777.0203,2588.2764,2493.6333,2493.6333,2254,2310.9602,2322.7466,2353.4614,2384.6348,2450.4568,2617.839,2815.1072,2678.435673,2630.8772,2509.0908,2458.182,2384.6226,2398.3743,2446.1987,2423.4,2401.4912,2426.9675,2400.41,2384.2395,2372.491667,2394.017094,2423.321338,2331.339713,2298.14702,2317.441846,2392.982456
OGUN,Onion bulb / 1Kg,249.07025,191.14641,189.0057,185.827,220.76813,181.85126,181.28162,249.61975,281.9276667,372.28394,351.99435,357.90182,312.25626,345.50836,346.103,298.71176,292.5046,300.9681,289.9171,391.54126,357.56622,354.13745,353.27475,342.42145,412,412,363.73917,349.4183,352.0193,383.4651,378.82874,358.32007,360.7528,357.3752164,452.04645,307.67572,305.26315,296.90906,286.6211,249.4864,235.05429,312.8329,288.0498,243.77,255.63757,228.8833333,274.7755512,306.7609173,305.5292579,301.0508746,254.3384344,288.7431993
OGUN,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,396.17,405.12,415.22,407.82,462.79,501.58,513.05,525.37,494.87,502.33,502.33,525,450,509.33334,476.66666,485.7143,488,489.85507,501.44928,506.66666,505.64102,510,474.5098,488.8889,444.44446,412.38095,408.2456,417.2549,421.97046,434.66666,452.6316,470.17,449.41177,480,478.4313725,475.7575758,440.7407407,427.2727273,420.8333333,460.6060606
OGUN,Plantain(ripe),,,,,,,,,,,,,204.42,200,200.7,210,207,201.8,216.16,216.9,193.95,202.1,205.5375,199.16997,220,213.91966,228.45705,241.55452,285.36584,297.07486,242.97289,239.07787,276.92014,210.7835411,267.1857,188.82072,171.42857,163.53867,160.61905,205.38187,240.08223,252.13962,202.15358,199.84,195.11987,166.709,169.6795599,153.9202775,125.0057124,153.1273405,163.7758972,232.1019177
OGUN,Plantain(unripe),,,,,,,,,,,,,236.54,251.08,276.93,266.36,260,224.2,239.17,250,253.77,224.53,227.4753,184.6451,200,224.492,198.92206,199.14752,205.73558,210.63744,198.86967,178.38956,183.79527,158.8084284,186.95868,164.33946,148.97638,147.98831,151.07956,193.12257,188.01353,174.5204,202.7158,169.08,200.95111,219.8747059,190.0455955,154.3247128,121.3138387,144.1305057,154.6329888,180.8991009
OGUN,Rice Medium Grained / 1Kg,170.79291,199.91205,220.93214,251.376,244.52074,259.08408,269.39954,336.59662,315.0566667,309.45697,342.2046,340.18118,339.314,403.4805,389.1262,328.11798,317.0227,319.16174,320.26904,307.91467,306.93356,287.56436,282.75812,266.9908,270.22,285.60507,282.60046,291.4811,297.64087,312.07297,294.21414,294.635,272.58807,310.9195215,290.05307,300.56964,291.61624,289.45712,277.28934,286.43118,301.24823,285.70825,284.2052,298.09,352.1601,370.3714286,383.467142,400.7376485,404.5860168,438.3933146,482.585034,557.9812564
OGUN,Rice agric sold loose / 1Kg,193.98543,224.31046,237.32547,287.95517,274.17023,289.22278,282.92465,356.42834,351.9275,345.64157,380.1012,375.92084,350.9215,405.2602,382.7223,326.3818,337.7354,332.77005,331.10263,294.99142,297.167,271.88382,268.76117,286.0443,280,275.90756,299.32526,297.35596,299.05396,318.21,305.19104,289.7453,299.53363,321.3309359,306.22717,328.11316,351.29242,304.0152,296.02637,307.32837,300.98706,300.93723,338.9183,297.97,352.80927,328.2285714,354.9228512,387.285474,380.8176003,399.1234627,383.1222541,396.2896825
OGUN,Rice local sold loose / 1Kg,183.66667,181.34666,238.41,227.745,231.66,268.66,275.7,272.73,272.73,249.26158,306.24832,290.38327,264.68,287.88,322.1154,330.01657,358.20895,367.91046,363.63635,358.475,356.73077,343.63635,298.51,384.1791,375.58,372.87582,353.33334,367.26306,355.49915,390.9091,363.63635,333.33334,334.05698,303.8548753,300,304.78516,344.9776,331.46286,329.77725,355.7179,377.77667,311.88812,348.48486,350.94,319.38678,368.245,416.4375611,447.1634903,398.881907,411.2061112,410.1605456,456.0050323
OGUN,"Rice,imported high quality sold loose / 1Kg",290.69168,266.95,291.9998,268.15128,290.32,281.25,291.62643,419.35,315.0833333,367.06213,387.1,368.71393,358.79,466.67,456.76,450,458.87,454.435,456.6525,449.65,449.44446,439.44446,439.44446,432.00616,425.12,415.21,387.28,333.33334,368.58582,372.875,382.49948,365.13647,373.50366,355.8602151,349.20636,312.5,338.86276,306.37256,324.45438,318.38623,326.77,330.25,351.66666,346.15,361.7647,393.53,401.8269231,415.125,412.5,426.1994949,488.8059701,562.5
OGUN,Sweet potato,,,,,,,,,,,,,118.973335,120.01681,126.195,122.37187,127.11241,128.47,125.32,125.445,125.91845,103.224976,103.71889,113.24423,110.25,121.87528,112.933624,106.40884,117.053314,138.84406,113.30289,121.47323,120.28919,139.1291154,139.5981,119.11327,121.2042,113.46564,114.91045,128.61342,170.78363,139.5971,126.35541,140.96,112.622025,109.472381,113.944554,121.1107357,122.3181216,117.2820465,124.664026,194.7362445
OGUN,Tilapia fish (epiya) fresh,,,,,,,,,,,,,929.69,938.805,940.66,941.48834,950.3154,952,956.62,960.99,969.61536,760.49384,760.49384,845.4545,825.44,858.6399,1072.9187,1034.127,997.49475,1060.0892,994.87177,881.8182,907.5021,788.2450959,802,832.30383,851.17645,830.62915,843.98566,845.71783,860.074,861.65137,832.8699,860.23,864.5013,854.85,889.9801676,909.845487,853.7142537,865.1667046,888.2413882,915.1515152
OGUN,Titus:frozen,,,,,,,,,,,,,898.025,916.63965,912.025,951.7276,964.57544,977.335,995.88,995.345,992.70703,893.3801,888.7,727.0505,727.0505,750,754.9515,803.52094,872.012,885.93713,893.55505,851.6355,839.3597,779.5150942,754.45056,784.5787,806.1333,829.5128,839.29895,865.86163,827.4335,866.0147,884.6692,934.73,897.83325,943.6372222,948.2751282,941.3013648,950.2337654,896.7154155,958.8029329,1029.384233
OGUN,Tomato / 1Kg,204.21167,168.75333,216.35854,289.3055,213.59172,210,294.75348,268.03766,260.6925833,373.53015,367.68314,255.8841,324.95667,337.65686,339.29163,350.42477,367.4874,373.16687,406.2699,440.102,356.21002,298.51917,279.33105,306.93094,320.15,305.71982,310.70633,335.41663,347.41055,357.65237,579.0882,409.06247,385.9082,352.019654,324.45773,260.01688,250.5272,192.4278,189.6195,209.88292,225.73914,245.00488,223.7031,264.98,252.44067,239.5625,263.8585769,286.0402488,228.7340901,250.0527836,281.4749108,343.2893824
OGUN,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,483.74,491.85,509.11,479.03,484.76,505.14,516,520,490.99,505.89,507.9989,561.9048,550,569.62964,536.8421,536.6667,539.6383,540,540,520.37036,540.26666,560.5797101,520.8333,509.01962,538.41315,524.2105,525,514.2857,478.72952,514.386,525.4902,525.49,519.0476,562.9616667,604.7619048,568.4210526,554.8148148,580.952381,579.047619,585.4545455
OGUN,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,667.2,581.81,635.83,643.78,753.71,615,652.95,639.37,614.22,615.92,617.9992,600,625.34,600.25,604.7619,602.5,628.55096,636.8421,577.619,580.4545,576.1905,587.5,586.7647,567.35297,610,598.5714,601.5,590.55554,560.7895,622.1053,590,576.25,578.125,605,612.5,590,592.5,581.5,592.3529412,660
OGUN,Yam tuber / 1Kg,138.25032,138.38797,196.81384,195.49382,184.74521,245.01683,196.20166,154.37,219.7904167,271.42538,193.1925,205.35042,229.14833,233.30708,231.45721,240.60323,300.90567,313.95764,328.97308,377.654,290.02194,200.55963,200.30063,243.61444,235.6,250,294.93295,301.084,309.0909,344.90714,329.72693,350.48196,403.63733,397.8480337,359.9261,319.9287,315.3846,289.05804,276.04123,293.88846,276.586,268.43304,257.30682,230.63,230.65248,204.785,201.0444384,234.0010591,200.0089783,227.4461114,271.655197,356.5728038
ONDO,Agric eggs medium size / 1 Dozen,336.75,340.101,367.5,343.33334,330.98486,352.72223,358.57144,362.5,384.5,509.40646,425.27777,511.1111,661.69727,586.0606,587.2222,523,533.75,523.3333,465.55554,499.6875,499.875,490,500.23,495.83334,400,530,543.25,578.5714,512,525.365,456.875,483.33334,472.77777,471.7647059,493,481.42856,480,466.3889,453.75,475.88235,466.25,486.05264,468.125,473.12,471.66666,475.8333333,502.9411765,479.3333333,471.4285714,467.5,457.5,514
ONDO,Agric eggs(medium size price of one) / 1 Piece,29.75,30.5,32,32.86932,33.055557,30.5,30.714285,33.409092,32.36363636,44.78509,40,37.63889,48.989445,49.232323,49.75,47.18182,47.333332,46.17647,42.25,46.05263,45.38889,41.875,42.5,42.5,35,42.608696,42.173912,42.75,40,41.666668,40.714287,41.666668,41.52174,41,42.142857,43.125,42,40.68182,41.68421,40.75,42.77778,39.25,39.36842,42.75,41.57895,39.375,43.25,43,39.72222222,39.88888889,40.66666667,43.92857143
ONDO,"Beans brown,sold loose / 1Kg",251.278,251.11423,290.2135,260.28647,299.256,306.8644,306.83823,307.5724,336.383,351.21463,364.80484,350.37384,375.19778,379.0205,360.21835,366.54193,385.76285,386.26202,411.69626,447.0659,454.27768,430.51865,429.08096,400.68402,425,443.00882,460.54175,457.10568,485,459.87677,453.78528,481.7136,448.7061,489.9844891,446.2671,424.6092,405.84778,409.3321,423.35736,385.96286,366.12268,370.6204,325.8577,308.39,322.7574,328.4094118,325.532932,313.7244636,327.6185624,324.4649931,333.4542383,346.5964828
ONDO,Beans:white black eye. sold loose / 1Kg,187.61017,188.15666,211.28839,207.19325,237.24637,260.7945,254.99,248.28444,280.4639444,306.62308,283.64484,270.83844,288.93945,294.78046,308.38818,311.3915,321.4458,332.429,348.1026,355.3439,355.05698,321.60083,311.60083,334.30075,350,342.76282,369.1617,364.8336,376.82498,373.8252,371.8617,363.3215,354.5246,337.60154,337.1634,324.29492,305.13254,323.9195,298.0709,287.08118,277.55,275.93625,234.23833,222.25,235.74255,224.304375,217.8653449,222.0594848,214.2868725,224.2956763,210.1509955,240.2207789
ONDO,Beef Bone in / 1Kg,716.3678,702.6876,758.67175,714.62933,624.5834,759.27277,794.93274,855.99994,732.0453175,775.4712,822.9323,716.93713,1009.9125,1088.7329,984.90393,967.4615,1041.0914,1018.317,1012.5335,924.32935,995.2713,855.03265,792.9618,922.0756,563.3803,794.50934,822.94415,772.74554,802.5837,765.7137,782.21356,762.3029,782.504,723.0109435,806.72485,826.31616,860,1030.7352,1019.7811,1035.1567,1056.6693,1003.31226,1038.4103,1073.93,1088.1056,1058.53,983.2992682,998.0893284,960.2282775,964.0296739,986.7024761,1019.903305
ONDO,"Beef,boneless / 1Kg",923.7277,996.0578,1000.214,987.0002,907.6776,1003.448,1012.4355,956.1521,995.4937222,1170.1206,1245.657,1218.4187,1375.6731,1458.5365,1460.4241,1334.3712,1374.1758,1385.2064,1303.8567,1281.7625,1346.907,1478.5696,1230.7535,1231.0317,1245,1486.9877,1359.2876,1323.409,1334.6965,1358.6577,1352.721,1356.5253,1367.8503,1388.157895,1271.4111,1370.1923,1350.0391,1261.4608,1243.0615,1211.9363,1258.2024,1227.2501,1258.8987,1293.61,1302.3574,1322.999286,1371.449738,1390.406377,1370.484484,1343.439514,1409.477783,1450.188933
ONDO,Bread sliced 500g / 1 loaf,212.5,218.875,212.67857,212.25,217.53969,260,300,260.27777,300,299.07098,261.68832,256.25,291.5178,281.07144,262.5,257.89474,262.5,262.5,255.55556,247.05882,259.375,257.14285,250.58824,258.92856,258.92856,255.95238,266.66666,255.55556,257.54193,257.14285,255.88235,255.95238,256.81818,258.8235294,255.55556,257.14285,257.64716,264.70587,256.25,255.55556,257.89474,255.26315,264.73685,257.5,252.63158,260.5263158,261.1111111,256,255.5555556,255.8823529,253.75,264.2857143
ONDO,Bread unsliced 500g / 1 loaf,198.88889,296.66666,203.375,200,207.38889,250,300,247.82828,280.99,261.8786,257.27274,250,220.36223,257.72726,250,247.72728,250,250,253.80952,241.66667,244.44444,244.44444,240.72728,246.875,246.875,250,247.5,250,265,250,250,251.08696,252.17392,246.875,250,250,270,250,250,254.54546,250,247.5,250,247.5,250,250,250,244.7368421,247.2222222,250,246.875,250.7142857
ONDO,Broken Rice (Ofada) / 1Kg,712.70667,801.271,819.1875,759.18335,770.3617,809.5892,894.3508,850.8983,828.54875,871.4477,815.31415,840.8475,878.179,825.395,866.91174,872.7202,899.69147,897.5044,879.53516,661.327,676.3426,653.04236,653.04236,637.8571,640,451.9364,359.8051,351.5877,365.53418,386.0427,369.9014,369.4167,346.47568,361.9859207,364.425,401.23856,391.43375,361.0214,372.06934,358.90036,354.166,353.24368,352.20712,349.56,354.72537,360.8683333,430.4663462,418.7215084,418.6944033,378.1726844,382.782235,409.8001494
ONDO,Catfish (obokun) fresh,,,,,,,,,,,,,741.4,614.01624,792.77,871.355,764.014,785.355,714.725,826.98,760.56,725.7675,774.6943,687.64166,700,755.0902,736.4182,781.8845,758.8173,773.75885,770,827.7778,886.5803,859.1016548,803.9007,835.7672,889.09656,812.25824,797.3759,809.6968,846.14,780.5674,804.7542,855.03,878.5461,935.674,899.8097684,910.7878788,856.8334797,852.34718,890.4255319,943.7588652
ONDO,Catfish :dried,,,,,,,,,,,,,1591.09,1572.36,1569.085,1563.58,1590.8646,1509.4,1551.025,1574.605,1565.51,1490,1585.544,1513.0082,1450,1262.8729,1081.9048,1082.8885,1135.67,1213.6752,1750,1785.7142,1845.0629,1837.851038,1952.9915,1717.791,1673.923,1636.7347,1652.2222,1630.1587,1667.6934,1601.1793,1587.1669,1556.24,1538.7708,1498.676667,1471.375661,1475,1419.047619,1452.380952,1484.353741,1491.777304
ONDO,Catfish Smoked,,,,,,,,,,,,,1135.29,1151.57,1155.555,1214.8167,1469.9684,1450,1398.57,1375,1255.24,1355.1948,1353.5333,1243.75,1200,1295.4546,1154.1666,1120,1194.4445,1200,1200,1233.3334,1242.1052,1300,1300,1322,1320.0717,1250,1270,1366.6666,1401.6666,1345.5852,1316.6666,1358,1338.0565,1387.5,1390.091075,1405,1398.2,1333.333333,1400,1437.177778
ONDO,Chicken Feet / 1Kg,816.6667,775,741.6667,817.5,866.6667,775,1000,868.75,1000,973.9431,950,800,944.085,875,880,930.55554,1050,1150,1000,1166.6666,1083.3334,987.3016,962.9633,1075,1075,1000.21783,1005.55554,1079.6296,1091.393,1275,1275,1240,1230,1300,1243.75,1158.3334,1159.672,1075,1055.75,1075,1011.1117,962.5,935,970,958.3333,919.445,1028.421053,1030,998.23,1037.5,1002.941176,1076.470588
ONDO,Chicken Wings / 1Kg,822.5,783.75,795.625,825,858.3333,880.3571,975,864.5833,1000,1224.5625,900,950,1038.9534,1095.8334,1120,1011.1111,1128.5714,1212.5,1236.3636,1150,1193.75,1146.6666,1137.255,1178.2083,1178.2083,1183.8235,1006.20917,1148.5168,1145.0299,1218.5714,1200,1287.5,1291.1765,1150.735294,1208.2354,1161.6542,1179.4423,1175.7354,1165.7354,1162.5,1134.3134,1109.9075,1079.4117,1105.73,1104.4854,1050,1075,1084.285714,1058.26,1025,1075,1100
